"Harris","Houston Police","-",,"-",,"X",,"-",,"-",,1680,1040,640
"Harris","Pasadena Police","-",,"-",,"-",,"X",,"-",,1490,770,720
"Hidalgo","McAllen Police","-",,"-",,"-",,"X",,"-",,1323,643,680
"Jefferson","Beaumont Police","-",,"-",,"-",,"X",,"-",,1280,400,880
"Jefferson","Port Arthur Police","-",,"-",,"-",,"X",,"-",,960,480,480
"Lubbock","Lubbock Police","-",,"-",,"-",,"X",,"-",,1240,640,600
"McLennan","Waco Police","-",,"-",,"-",,"X",,"-",,1278,798,480
"Midland","Midland Police","-",,"-",,"X",,"-",,"-",,1320,640,680
"Montgomery","Montgomery County Sheriff","-",,"-",,"-",,"X",,"-",,720,400,320
"Nueces","Corpus Christi Police","-",,"-",,"-",,"X",,"O",,1680,880,800
"Potter","Amarillo Police","-",,"-",,"-",,"X",,"-",,1360,720,640
"Smith","Tyler Police","-",,"-",,"X",,"-",,"-",,960,400,560
"Tarrant","Tarrant County Sheriff","-",,"-",,"-",,"X",,"O",,160,160,0
"Tarrant","Arlington Police","X",,"-",,"-",,"-",,"O",,1560,1000,560
"Tarrant","Fort Worth Police","-",,"-",,"-",,"X",,"O",,1440,800,640
"Taylor","Abilene Police","-",,"-",,"-",,"X",,"O",,1320,840,480
"Tom Green","San Angelo Police","-",,"-",,"-",,"X",,"-",,1160,600,560
"Travis","Travis County Sheriff","-",,"-",,"-",,"X",,"-",,1040,400,640
"Travis","Austin Police","-",,"-",,"X",,"-",,"-",,1528,1048,480
"Webb","Laredo Police","-",,"-",,"-",,"X",,"M",,1240,600,640
"Wichita","Wichita Falls Police","-",,"-",,"-",,"X",,"O",,1440,720,720
,,,,,,,,,,,,,,
"UTAH",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Salt Lake","Salt Lake County Sheriff","-",,"-",,"-",,"X",,"C",,940,510,430
"Salt Lake","Salt Lake City Police","-",,"-",,"-",,"X",,"-",,1200,720,480
"Weber","Ogden Police","-",,"-",,"-",,"X",,"O",,360,40,320
,,,,,,,,,,,,,,
"VIRGINIA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Alexandria(city)","Alexandria Police","-",,"-",,"-",,"X",,"-",,1120,560,560
"Arlington","Arlington County Police","-",,"X",,"-",,"-",,"-",,920,520,400
"Chesapeake(city)","Chesapeake Police","-",,"-",,"-",,"X",,"-",,821,761,60
"Chesterfield","Chesterfield County Police","-",,"-",,"-",,"X",,"-",,1280,920,360
"Fairfax","Fairfax County Police","-",,"-",,"-",,"X",,"-",,1104,704,400
"Hampton(city)","Hampton Police","-",,"-",,"-",,"X",,"-",,800,480,320
"Henrico","Henrico County Police","-",,"-",,"-",,"X",,"-",,1480,1160,320
"Loudoun","Loudoun County Sheriff","-",,"-",,"-",,"X",,"O",,953,793,160
"Lynchburg(city)","Lynchburg Police","-",,"-",,"-",,"X",,"-",,680,520,160
"Newport News(city)","Newport News Police","-",,"-",,"-",,"X",,"-",,940,440,500
"Norfolk(city)","Norfolk Police","-",,"-",,"-",,"X",,"-",,1280,800,480
"Portsmouth(city)","Portsmouth Police","-",,"-",,"-",,"X",,"-",,1040,720,320
"Prince William","Prince William County Police","-",,"-",,"-",,"X",,"-",,1160,600,560
"Richmond(city)","Richmond City Police","-",,"-",,"-",,"X",,"-",,1240,1040,200
"Roanoke(city)","Roanoke City Police","-",,"-",,"-",,"X",,"-",,1720,520,1200
"Virginia Beach(city)","Virginia Beach Police","-",,"-",,"-",,"X",,"-",,1300,880,420
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"58   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Table 5a. - continued",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Requirements for new officer recruits",,,,,,
,,"            Minimum educational requirement",,,,,,,,,,,,
,," 4-year",," 2-year",,,," High",,,,,,
,," college",," college",," Some",," school",,"  Residency",,"       Number of training hours required",,
"County","Name of agency"," degree",," degree",," college*",," diploma",,"  requirement",,"            Total","            Class","             Field"
,,,,,,,,,,,,,,
"WASHINGTON",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Clark","Clark County Sheriff","-",,"-",,"-",,"X",,"-",,1396,603,793
"King","King Co. Dept. of Public Safety","-",,"-",,"-",,"X",,"-",,1088,560,528
"King","Bellevue Police","-",,"X",,"-",,"-",,"-",,1180,700,480
"King ","Seattle Police","-",,"-",,"-",,"X",,"-",,1040,440,600
"Pierce","Pierce County Sheriff","-",,"-",,"-",,"X",,"C",,1080,600,480
"Pierce","Tacoma Police","-",,"-",,"-",,"X",,"-",,1080,440,640
"Snohomish","Snohomish County Sheriff","-",,"-",,"-",,"X",,"S",,920,440,480
"Snohomish","Everett Police","-",,"-",,"-",,"X",,"-",,1824,1320,504
"Spokane ","Spokane County Sheriff","-",,"-",,"-",,"X",,"-",,1068,440,628
"Spokane","Spokane Police","-",,"-",,"X",,"-",,"-",,1440,440,1000
"Yakima","Yakima Police","-",,"-",,"-",,"X",,"O",,1120,440,680
,,,,,,,,,,,,,,
"WEST VIRGINIA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Kanawha","Charleston Police","-",,"-",,"-",,"X",,"O",,818,498,320
,,,,,,,,,,,,,,
"WISCONSIN",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Brown","Brown County Sheriff","-",,"-",,"-",,"X",,"-",,400,400,0
"Brown","Green Bay Police","-",,"X",,"-",,"-",,"M",,400,400,0
"Dane","Dane County Sheriff","-",,"-",,"X",,"-",,"-",,"                ---",496,"                ---"
"Dane ","Madison Police","-",,"-",,"-",,"X",,"-",,1330,880,450
"Kenosha","Kenosha Police","-",,"X",,"-",,"-",,"C",,1040,400,640
"Milwaukee","Milwaukee Police","-",,"-",,"-",,"X",,"M",,827,824,3
"Milwaukee","West Allis Police","-",,"X",,"-",,"-",,"M",,1120,120,1000
"Racine","Racine County Sheriff","-",,"-",,"X",,"-",,"C",,520,520,0
"Racine","Racine Police","-",,"-",,"-",,"X",,"S",,"                ---",320,"                ---"
"Waukesha","Waukesha County Sheriff","-",,"-",,"-",,"X",,"C",,1440,400,1040
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"*Nondegree college requirements only.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Codes for residency requirements are as follows:",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"         ""C""=Within county",,,,,,,,,,,,,,
"         ""M""=Within municipality",,,,,,,,,,,,,,
"         ""S""=Within State",,,,,,,,,,,,,,
"         ""O""=Other requirement",,,,,,,,,,,,,,
"         "" - ""=No requirement",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"---Data were not reported by an agency.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,"                Personnel   59",
,,,,,,,,,,,,,,
"Table 5b.  Educational, residency, and training requirements for new officer recruits",,,,,,,,,,,,,,
"in State law enforcement agencies, 1993",,,,,,,,,,,,,,
,,,,,,,,"Requirements for new officer recruits",,,,,,
,,"            Minimum educational requirement",,,,,,,,,,,,
,," 4-year",," 2-year",,,," High",,,,,,
,," college",," college",," Some",," school",,"  Residency",,"       Number of training hours required",,
"Name of agency",," degree",," degree",," college*",," diploma",,"  requirement",,"            Total","            Class","             Field"
,,,,,,,,,,,,,,
"Alabama Department of Public Safety",,"-",,"-",,"-",,"X",,"S",,1080,760,320
"Alaska State Troopers",,"-",,"-",,"-",,"X",,"S",,1080,520,560
"Arizona Department of Public Safety",,"-",,"-",,"-",,"X",,"O",,1040,720,320
"Arkansas State Police",,"-",,"-",,"-",,"X",,"S",,600,480,120
"California Highway Patrol",,"-",,"-",,"-",,"X",,"O",,1200,840,360
"Colorado State Patrol",,"-",,"-",,"-",,"X",,"O",,1120,800,320
"Connecticut State Police",,"-",,"-",,"-",,"X",,"S",,1436,1166,270
"Delaware State Police",,"-",,"X",,"-",,"-",,"S",,982,502,480
"Florida Highway Patrol",,"-",,"-",,"-",,"X",,"O",,1120,800,320
"Georgia State Police",,"-",,"X",,"-",,"-",,"S",,1120,640,480
"Idaho State Police",,"-",,"-",,"-",,"X",,"S",,840,600,240
"Illinois State Police",,"-",,"-",,"X",,"-",,"O",,1360,800,560
"Indiana State Police",,"-",,"-",,"X",,"-",,"O",,1480,800,680
"Iowa State Patrol",,"X",,"-",,"-",,"-",,"O",,560,560,0
"Kansas Highway Patrol",,"-",,"-",,"-",,"X",,"S",,890,890,0
"Kentucky State Police",,"-",,"-",,"-",,"X",,"O",,825,450,375
"Louisiana State Police",,"-",,"-",,"X",,"-",,"O",,1000,640,360
"Maine State Police",,"-",,"-",,"-",,"X",,"S",,1080,720,360
"Maryland State Police",,"-",,"-",,"-",,"X",,"S",,1336,1016,320
"Massachusetts State Police",,"-",,"-",,"-",,"X",,"S",,1360,880,480
"Michigan State Police",,"-",,"-",,"-",,"X",,"-",,3360,800,2560
"Minnesota State Patrol",,"-",,"X",,"-",,"-",,"O",,890,650,240
"Mississippi Highway Safety Patrol",,"-",,"-",,"-",,"X",,"-",,1280,800,480
"Missouri State Highway Patrol",,"-",,"-",,"-",,"X",,"S",,1560,1000,560
"Montana Highway Patrol",,"-",,"-",,"X",,"-",,"-",,840,520,320
"Nebraska State Patrol",,"-",,"-",,"-",,"X",,"O",,1579,859,720
"Nevada Highway Patrol",,"-",,"-",,"-",,"X",,"S",,4000,3600,400
"New Hampshire State Police",,"-",,"-",,"X",,"-",,"S",,720,350,370
"New Jersey State Police",,"-",,"X",,"-",,"-",,"S",,1200,880,320
"New Mexico State Police",,"-",,"-",,"-",,"X",,"S",,2002,2000,2
"New York State Police",,"-",,"-",,"X",,"-",,"S",,1440,960,480
"North Carolina State Highway Patrol",,"-",,"-",,"-",,"X",,"C",,1331,1091,240
"North Dakota Highway Patrol",,"X",,"-",,"-",,"-",,"M",,1040,800,240
"Ohio State Highway Patrol",,"-",,"-",,"-",,"X",,"S",,1440,960,480
"Oklahoma Highway Patrol",,"-",,"-",,"X",,"-",,"S",,1220,900,320
"Oregon State Police",,"-",,"-",,"-",,"X",,"S",,1125,550,575
"Pennsylvania State Police",,"-",,"-",,"-",,"X",,"S",,1440,960,480
"Rhode Island State Police",,"-",,"-",,"-",,"X",,"-",,850,850,0
"South Carolina Highway Patrol",,"-",,"-",,"-",,"X",,"C",,560,480,80
"South Dakota Highway Patrol",,"-",,"-",,"-",,"X",,"O",,880,560,320
"Tennessee Department of Safety",,"-",,"-",,"-",,"X",,"O",,800,560,240
"Texas Department of Public Safety",,"-",,"-",,"-",,"X",,"O",,"                ---",400,"                ---"
"Utah Highway Patrol",,"-",,"-",,"-",,"X",,"C",,600,440,160
"Vermont Department of Public Safety",,"-",,"-",,"-",,"X",,"O",,885,765,120
"Virginia State Police",,"-",,"-",,"-",,"X",,"C",,1140,900,240
"Washington State Patrol",,"-",,"-",,"-",,"X",,"O",,952,712,240
"West Virginia State Police",,"-",,"-",,"-",,"X",,"S",,3093,1333,1760
"Wisconsin State Patrol",,"-",,"X",,"-",,"-",,"O",,1000,840,160
"Wyoming Highway Patrol",,"-",,"-",,"-",,"X",,"-",,920,680,240
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"*Nondegree college requirements only.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Codes for residency requirements are as follows:",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"         ""C""=Within county",,,,,,,,,,,,,,
"         ""M""=Within municipality",,,,,,,,,,,,,,
"         ""S""=Within State",,,,,,,,,,,,,,
"         ""O""=Other requirement",,,,,,,,,,,,,,
"         "" - ""=No requirement",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"---Data were not reported by an agency.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"60   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,,,,,
