Bureau of Justice Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename:  ctjaic02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table #.  1  2002 Census of Tribal justice Agencies in Indian Country Data File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"series title:  Census of Tribal justice Agencies in Indian Country, 2002, NCJ 205332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data source:  Census of Tribal justice Agencies in Indian Country (CTJAIC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
authors:  Steven W. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refer questions to:  askbjs@usdoj.gov (202) 307-0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date of version:  8/17/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


Table #.  1  2002 Census of Tribal justice Agencies in Indian Country Data File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Note:  questionnaire item numbers are listed above the response for identification on the questionnaire.  The questionnaire may be obtained at <http://www.ojp.usdoj.gov/bjs/pub/pdf/ctja02.pdf>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,,Tribal justice Census participant,Does your tribe have a law enforcement agency employing sworn tribal personnel with general arrest powers?,Does your tribal law enforcement agency operate through a PL 93-638 or self governance contract?,With which of the following does your tribal law enforcement agency have cross deputization agreements?,,,,,Are your tribal law enforcement officers recognized by the state and have state peace officer authority?,Do your tribal law enforcement officers have arrest authority over tribal members off the reservation?,Do your tribal law enforcement officers have arrest authority over non-Indians on the reservation?,Which of the following provide law enforcement services for your tribe?,,,,,,,,,,,,Who performs the Uniform Officers functions in your tribe?,,,,,,,Who performs the Criminal Investigation functions in your tribe?,,,,,,,Who performs the Detention functions in your tribe?,,,,,,,"For juvenile offenses committed on your tribal land, to which justice authorities may cases be referred?",,,,For which types of land are tribal law enforcement services provided?,,,,,,Is the land base contiguous?,"How many CRIMINAL cases during the last
calendar year were referred to the U.S.
Oklahoma,United Keetoowah Band of Cherokee Indians,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .
Oklahoma,"Wichita and Affiliated Tribes (Wichita, Keechi, Waco and Tawakonie)",Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,No,No,No,No,No,No,No,No,No,No,. . .,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,. . .,No,10,Yes,No,Yes,No,No,. . .,Yes,No,No,Yes,No,Yes,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,No,No,No,No,No,No,No,Yes,. . .
Oklahoma,Wyandotte Tribe of Oklahoma,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,State and local non-Indian land,No,2,No,Yes,No,No,No,. . .,Yes,Yes,No,No,Yes,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,Yes,Yes,No,No,No,No,No,Yes,. . .
Oregon,Burns Paiute Tribe of the Burns Paiute Indian Colony of Oregon,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Tribal owned non-trust,No,0,No,No,Yes,Yes,No,. . .,Yes,Yes,Yes,No,No,Yes,2,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,. . .,Northwest Intertribal Court System (for appeals),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,No,No,No,No,No,No,Yes,JV detention facility (state),No,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,4,No,Yes,No,. . .,No,Yes,No,No,No,. . .,No,Yes,Yes,No,Yes,No,. . .,Yes,No,No,No,. . .,197,2,0,2,252,2,138,2,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,. . .
Oregon,Confederated Tribes Grand Ronde Community of Oregon,Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,Yes,Yes,No,No,No,No,No,No,No,No,. . .,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,We do not have our own tribal law enforcement,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,Yes,Yes,No,No,No,No,. . .,. . .,No,No,No,Yes,Yes,No,Yes,No,Yes,No,. . .,Yes,Yes,Yes,No,Yes,No,No,. . .,Yes,Yes,Yes,0,Yes,0,0,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,No,Yes,No,No,No,No,No,. . .,No,No,Yes,No,0,0,1,0,0,0,0,0,0,0,5,3,9,1,3,0,0,0,0,0,0,0,0,0,0,4,No,Yes,No,. . .,No,Yes,No,No,No,. . .,No,Yes,No,No,No,Yes,No criminal cases,Yes,No,No,No,. . .,0,2,0,2,85,1,25,1,No,No,No,No,Yes,No,No,No,No,No,No,Yes,. . .
Oregon,"Confederated Tribes of Coos, Lower Umpqua and Siuslaw Indians",Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,Yes,Yes,No,No,No,No,No,No,No,No,. . .,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,. . .,No,0,No,No,No,Yes,Yes,County District Attorney,No,No,No,Yes,No,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,Yes,Yes,No,No,No,No,No,. . .,. . .,No,No,No,No,No,No,Yes,No,No,No,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,. . .,Yes,No,No,No,No,No,No,No,No,. . .,No,No,No,Yes,Yes,No,No,No,. . .,No,No,Yes,No,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,No,Yes,No,. . .,No,Yes,No,No,No,. . .,Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,. . .
Oregon,Confederated Tribes of the Siletz Reservation,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,. . .,No,0,No,Yes,No,No,No,. . .,No,Yes,No,No,No,Yes,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,District and Gaming Court,. . .,No,No,No,Yes,No,Yes,Yes,No,Yes,No,. . .,Yes,No,No,No,Yes,No,Yes,Gaming Court,Yes,0,0,0,Yes,0,Yes,Yes,No,No,No,No,No,No,No,No,. . .,Yes,No,No,No,No,No,No,No,No,. . .,No,No,No,Yes,No,No,No,Yes,Citizens Advisory Board,No,No,Yes,No,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,No,Yes,No,. . .,No,Yes,No,Yes,No,. . .,No,Yes,No,No,No,Yes,Not counted,No,Yes,No,No,. . .,0,2,0,2,200,1,99,1,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,. . .
Oregon,Confederated Tribes of the Umatilla Indian Reservation,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,. . .,No,50,Yes,No,No,Yes,No,. . .,Yes,No,No,Yes,No,Yes,2,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,. . .,. . .,Yes,Yes,Yes,No,No,No,Yes,No,No,No,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No,No,No,. . .,No,Yes,Yes,Yes,Yes,No,No,No,No,. . .,Yes,Yes,No,No,No,No,No,Yes,Have sent juveniles to other states,No,No,Yes,No,1,0,1,0,1,1,2,0,0,0,0,6,12,1,0,0,0,0,0,0,0,0,0,0,1,2,No,Yes,No,. . .,No,No,No,No,Yes,Varies,Yes,Yes,Yes,No,No,No,. . .,Yes,No,No,No,. . .,132,2,. . .,9,56,2,5,1,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,. . .
Oregon,Confederated Tribes of Warm Springs Reservation of Oregon,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,. . .,Yes,0,Yes,Yes,No,No,No,. . .,Yes,No,Yes,No,Yes,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,. . .,. . .,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,. . .,Yes,No,No,No,Yes,No,No,. . .,Yes,0,0,0,Yes,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,No,Yes,Yes,No,No,No,. . .,No,No,No,Yes,3,0,1,0,3,0,3,1,0,1,2,6,20,0,10,0,2,0,2,0,0,0,0,0,0,14,No,Yes,No,. . .,No,No,No,Yes,No,. . .,Yes,Yes,No,No,No,Yes,"Cases in each division and types of complaints (i.e. traffic-speeding, no traffic zone, etc.)",Yes,No,No,No,. . .,519,2,0,2,307,2,0,1,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .
Oregon,Coquille Tribe of Oregon,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,. . .,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,. . .,Yes,0,No,Yes,No,No,No,. . .,Yes,No,No,Yes,No,Yes,3,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,. . .,. . .,No,Yes,No,Yes,No,No,Yes,No,No,No,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,. . .,Yes,No,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,No,. . .,No,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,No,Yes,No,. . .,No,No,Yes,No,No,. . .,Yes,Yes,No,No,No,Yes,N/A,No,No,Yes,No,. . .,0,2,0,2,4,2,0,2,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,. . .
Oregon,Cow Creek Band of Umpqua Indians,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,. . .,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,. . .,No,0,No,Yes,No,No,No,. . .,Yes,Yes,No,No,No,Yes,3,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Tribal Commercial Court Cases,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,. . .,Yes,No,No,No,No,No,No,No,No,. . .,No,No,No,Yes,No,No,No,No,. . .,No,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,No,Yes,No,. . .,No,No,No,No,Yes,At will,No,Yes,No,No,No,Yes,Number of cases,Yes,No,No,No,. . .,0,2,0,2,12,1,75,1,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,. . .
Rhode Island,Narrangansett Indian Tribe,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Fee and deeded,No,1,No,Yes,Yes,No,No,. . .,No,No,No,Yes,No,Yes,3,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,Yes,Yes,No,Yes,Yes,No,Yes,No,. . .
South Carolina,Catawba Indian Nation (a.k.a. Catawba Tribe of South Carolina),Yes,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,No,Yes,No,No,No,No,No,No,No,No,. . .,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,None,Yes,0,No,No,No,No,Yes,County,No,No,No,Yes,No,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,. . .,No,Yes,Yes,No,No,No,No,No,Yes,. . .
South Dakota,Cheyenne River Sioux Tribe,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,. . .,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,. . .,Yes,224,Yes,Yes,No,Yes,Yes,Prosecutor,Yes,No,No,Yes,No,Yes,3,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,"Mediation, Small Claims Court, Chidlren's Court",. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Involuntary commitments and guardianships,Yes,Yes,No,No,Yes,No,Yes,. . .,Yes,Yes,0,0,Yes,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,. . .,Yes,Yes,No,Yes,Yes,No,Yes,No,. . .,Yes,No,Yes,No,3,0,1,0,3,2,2,0,0,0,0,7,18,0,3,0,2,0,0,0,0,0,0,0,0,5,No,Yes,No,. . .,No,Yes,No,No,No,. . .,Yes,Yes,Yes,No,No,No,. . .,No,No,Yes,No,. . .,7511,1,0,2,1628,2,100,1,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,. . .
South Dakota,Crow Creek Sioux Tribe,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,. . .,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,. . .,Yes,27,Yes,No,Yes,No,No,. . .,Yes,No,No,Yes,Yes,Yes,3,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,. . .,Yes,No,No,No,No,No,No,. . .,Yes,0,0,0,0,0,0,No,No,Yes,Yes,Yes,Yes,Yes,No,No,. . .,No,No,Yes,Yes,Yes,Yes,Yes,No,No,. . .,Yes,Yes,No,Yes,No,No,No,Yes,BIA,No,No,No,No,0,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,2,No,Yes,No,. . .,No,Yes,No,No,No,. . .,Yes,Yes,Yes,No,No,No,. . .,Yes,No,No,No,. . .,1800,1,. . .,9,350,1,. . .,9,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,. . .
South Dakota,Flandreau Santee Sioux Tribe of South Dakota,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,. . .,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,. . .,No,10,Yes,Yes,No,No,No,. . .,No,No,No,Yes,No,Yes,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,. . .,. . .,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,. . .,Yes,No,No,No,Yes,No,No,. . .,Yes,0,0,0,Yes,0,0,No,No,Yes,Yes,Yes,Yes,No,No,No,. . .,No,No,Yes,Yes,Yes,No,No,No,No,. . .,No,No,No,Yes,No,Yes,No,No,. . .,No,No,No,No,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,5,No,Yes,No,. . .,No,No,No,Yes,No,. . .,Yes,Yes,No,No,Yes,No,. . .,Yes,No,No,No,. . .,72,2,0,2,100,2,20,1,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,. . .
