"Schenectady ","Schenectady Police",11,,8,,,10,,10,,,100,,95,,0,,5,,0,,0,
"Suffolk","Suffolk County Police",165,,7,,,147,,12,,,100,,96,,1,,0,,0,,3,
"Suffolk","Suffolk County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Westchester","Westchester County Police",64,,25,,,64,,0,,,100,,88,,0,,12,,0,,0,
"Westchester","Mt. Vernon Police",37,,22,,,36,,3,,,100,,93,,4,,3,,0,,0,
"Westchester","New Rochelle Police",59,,34,,,59,,0,,,100,,83,,3,,14,,0,,0,
"Westchester","White Plains Police",53,,29,,,41,,31,,,100,,60,,6,,11,,0,,22,
"Westchester","Yonkers Police",167,,33,,,106,,57,,,100,,77,,2,,11,,0,,9,
,,,,,,,,,,,,,,,,,,,,,,,
"NORTH CAROLINA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Buncombe","Buncombe County Sheriff",26,,19,,,26,,0,,,100,,100,,0,,0,,0,,0,
"Buncombe","Asheville Police",19,,13,,,19,,0,,,100,,86,,0,,8,,0,,5,
"Cumberland","Cumberland County Sheriff",24,,7,,,24,,0,,,100,,81,,15,,0,,0,,4,
"Cumberland","Fayetteville Police",41,,18,,,40,,4,,,100,,95,,3,,3,,0,,0,
"Durham","Durham County Sheriff",13,,13,,,13,,0,,,100,,100,,0,,0,,0,,0,
"Durham","Durham Police",40,,13,,,40,,0,,,100,,82,,10,,4,,0,,4,
"Forsyth","Winston-Salem Police",268,,66,,,266,,1,,,100,,90,,2,,7,,0,,0,
"Gaston","Gastonia Police",39,,25,,,36,,10,,,100,,100,,0,,0,,0,,0,
"Guilford","Greensboro Police",77,,18,,,77,,0,,,100,,97,,0,,3,,0,,0,
"Guilford","High Point Police",44,,26,,,44,,0,,,100,,100,,0,,0,,0,,0,
"Mecklenburg","Charlotte Police",40,,4,,,40,,0,,,100,,75,,0,,4,,21,,0,
"Nash","Rocky Mount Police",44,,36,,,40,,10,,,100,,100,,0,,0,,0,,0,
"New Hanover","Wilmington Police",41,,27,,,39,,5,,,100,,97,,0,,0,,0,,3,
"Pitt","Greenville Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Wake","Raleigh Police",137,,29,,,124,,11,,,100,,95,,0,,4,,0,,1,
,,,,,,,,,,,,,,,,,,,,,,,
"OHIO",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Butler","Hamilton Police",40,,38,,,37,,8,,,100,,99,,0,,1,,0,,0,
"Clark","Springfield Police",37,,29,,,25,,46,,,100,,92,,0,,0,,8,,0,
"Cuyahoga","Cleveland Police",402,,24,,,282,,43,,,100,,73,,10,,4,,1,,12,
"Franklin","Franklin County Sheriff",18,,3,,,18,,0,,,100,,100,,0,,0,,0,,0,
"Franklin","Columbus Police",434,,29,,,361,,20,,,100,,91,,3,,4,,0,,2,
"Hamilton","Hamilton County Sheriff",75,,8,,,74,,1,,,100,,99,,0,,0,,0,,1,
"Hamilton","Cincinnati Police",223,,24,,,181,,23,,,100,,93,,4,,0,,2,,1,
"Lucas","Toledo Police",183,,28,,,113,,63,,,100,,96,,0,,2,,0,,2,
"Mahoning","Youngstown Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Montgomery","Montgomery County Sheriff",45,,26,,,45,,0,,,100,,99,,0,,1,,0,,0,
"Montgomery","Dayton Police",124,,26,,,112,,11,,,100,,90,,0,,4,,4,,3,
"Stark","Canton Police",40,,24,,,28,,42,,,100,,95,,0,,0,,0,,5,
"Summit","Summit County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Summit","Akron Police",112,,24,,,75,,49,,,100,,99,,0,,1,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"128   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 11a. - continued",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Average* patrol allocation during 24-hour period for shifts of 7 hours or longer",,,,,,,,,,,,,,,,,
,,,,,,,,,"    Percent of",,,,,,,,,,,,,,
,,,,,,,"    Number",,"    units with ",,,,,"    Percent of patrol units assigned to:",,,,,,,,,
,,"   Officers on patrol",,,,,"    of patrol",,"    more than",,,,,,,"     Motor-",,,,,,,
"County","Name of agency","  Number",,"   Percent",,,"    units",,"    one officer",,,"Total",,"Auto",,"     cycle",,"      Foot",,"       Bike",,"      Other",
,,,,,,,,,,,,,,,,,,,,,,,
"OKLAHOMA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Cleveland","Norman Police",37,,34,"%",,37,,0,"%",,100,"%",97,"%",0,"%",0,"%",3,"%",0,"%"
"Comanche","Lawton Police",14,,10,,,14,,0,,,100,,100,,0,,0,,0,,0,
"Oklahoma","Oklahoma City Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Tulsa ","Tulsa County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Tulsa","Tulsa Police",207,,29,,,207,,0,,,100,,91,,4,,5,,0,,1,
,,,,,,,,,,,,,,,,,,,,,,,
"OREGON",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Clackamas","Clackamas County Sheriff",31,,15,,,31,,0,,,100,,94,,0,,0,,0,,6,
"Lane ","Lane County Sheriff",27,,13,,,27,,0,,,100,,96,,0,,0,,0,,4,
"Lane ","Eugene Police",58,,39,,,58,,1,,,100,,92,,5,,2,,1,,0,
"Marion","Salem Police",40,,27,,,39,,1,,,100,,86,,10,,3,,1,,0,
"Multnomah","Portland Police",241,,27,,,200,,21,,,100,,88,,8,,0,,1,,2,
"Washington","Washington County Sheriff",21,,10,,,21,,0,,,100,,100,,0,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"PENNSYLVANIA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Allegheny","Allegheny County Police",42,,16,,,38,,12,,,100,,76,,16,,0,,0,,8,
"Allegheny","Pittsburgh Police",677,,56,,,585,,16,,,100,,62,,2,,35,,0,,1,
"Berks","Reading Police",8,,4,,,8,,0,,,100,,53,,13,,0,,13,,20,
"Dauphin","Harrisburg Police",39,,22,,,38,,3,,,100,,96,,0,,4,,0,,0,
"Erie","Erie Police",50,,26,,,38,,32,,,100,,86,,14,,0,,0,,0,
"Lackawanna","Scranton Police",9,,6,,,9,,0,,,100,,78,,0,,22,,0,,0,
"Lancaster","Lancaster Police",23,,18,,,21,,12,,,100,,61,,0,,24,,10,,5,
"Lehigh","Allentown Police",36,,17,,,34,,6,,,100,,65,,3,,24,,9,,0,
"Montgomery","Lower Merion Township Police",16,,12,,,16,,0,,,100,,100,,0,,0,,0,,0,
"Philadelphia","Philadelphia Police",782,,13,,,598,,31,,,100,,100,,0,,0,,0,,0,
"Philadelphia","Philadelphia Housing Police",26,,9,,,13,,100,,,100,,38,,0,,62,,0,,0,
"Philadelphia","S.E. Penn. Transit Authority",74,,33,,,66,,11,,,100,,23,,0,,77,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"RHODE ISLAND",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Kent ","Warwick Police",50,,30,,,50,,0,,,100,,95,,5,,0,,0,,0,
"Providence","Cranston Police",38,,15,,,38,,0,,,100,,100,,0,,0,,0,,0,
"Providence","Pawtucket Police",32,,22,,,26,,23,,,100,,100,,0,,0,,0,,0,
"Providence","Providence Police",33,,8,,,32,,3,,,100,,72,,6,,5,,9,,8,
,,,,,,,,,,,,,,,,,,,,,,,
"SOUTH CAROLINA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Beaufort","Beaufort County Sheriff",12,,11,,,12,,0,,,100,,100,,0,,0,,0,,0,
"Charleston","Charleston County Sheriff",14,,6,,,13,,8,,,100,,92,,0,,0,,0,,8,
"Charleston","Charleston Police",90,,34,,,84,,7,,,100,,71,,7,,11,,0,,11,
"Charleston","North Charleston Police",45,,26,,,45,,0,,,100,,92,,7,,0,,0,,1,
"Greenville","Greenville County Sheriff",58,,22,,,58,,0,,,100,,100,,0,,0,,0,,0,
"Greenville","Greenville Police",28,,18,,,28,,0,,,100,,95,,0,,2,,0,,4,
"Horry","Horry County Police",22,,16,,,22,,0,,,100,,59,,0,,0,,0,,41,
"Lexington","Lexington County Sheriff",15,,10,,,15,,0,,,100,,100,,0,,0,,0,,0,
"Richland","Richland County Sheriff",33,,12,,,33,,2,,,100,,100,,0,,0,,0,,0,
"Richland","Columbia Police",30,,11,,,30,,0,,,100,,85,,7,,0,,0,,8,
"Spartanburg","Spartanburg County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Spartanburg","Spartanburg Police",10,,8,,,10,,0,,,100,,100,,0,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"SOUTH DAKOTA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Minnehaha","Sioux Falls Police",18,,12,,,18,,3,,,100,,91,,0,,3,,6,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"TENNESSEE",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Davidson","Nashville Metropolitan Police",227,,22,,,215,,6,,,100,,87,,6,,6,,0,,0,
"Hamilton","Hamilton County Sheriff",18,,7,,,18,,0,,,100,,94,,0,,0,,0,,6,
"Hamilton","Chattanooga Police",87,,23,,,87,,0,,,100,,95,,0,,0,,5,,0,
"Knox","Knox County Sheriff",67,,13,,,67,,0,,,100,,94,,6,,0,,0,,0,
"Knox","Knoxville Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Madison","Jackson Police",36,,22,,,33,,8,,,100,,94,,6,,0,,0,,0,
"Montgomery","Clarksville Police",16,,11,,,16,,0,,,100,,100,,0,,0,,0,,0,
"Shelby","Shelby County Sheriff",27,,6,,,25,,10,,,100,,84,,16,,0,,0,,0,
"Shelby","Memphis Police",168,,12,,,104,,62,,,100,,46,,0,,31,,15,,8,
"Washington","Johnson City Police",19,,15,,,19,,0,,,100,,84,,11,,5,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"  Operations   129",,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 11a. - continued",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Average* patrol allocation during 24-hour period for shifts of 7 hours or longer",,,,,,,,,,,,,,,,,
,,,,,,,,,"    Percent of",,,,,,,,,,,,,,
,,,,,,,"    Number",,"    units with ",,,,,"    Percent of patrol units assigned to:",,,,,,,,,
,,"   Officers on patrol",,,,,"    of patrol",,"    more than",,,,,,,"     Motor-",,,,,,,
"County","Name of agency","  Number",,"   Percent",,,"    units",,"    one officer",,,"Total",,"Auto",,"     cycle",,"      Foot",,"       Bike",,"      Other",
,,,,,,,,,,,,,,,,,,,,,,,
"TEXAS",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Bell","Killeen Police",13,,10,"%",,12,,9,"%",,100,"%",83,"%",0,"%",0,"%",8,"%",8,"%"
"Bexar","Bexar County Sheriff",14,,1,,,14,,0,,,100,,100,,0,,0,,0,,0,
"Bexar","San Antonio Police",167,,10,,,162,,3,,,100,,79,,8,,7,,6,,0,
"Brazoria","Brazoria County Sheriff",10,,4,,,10,,0,,,100,,100,,0,,0,,0,,0,
"Cameron","Brownsville Police",24,,14,,,24,,0,,,100,,71,,17,,0,,13,,0,
"Collin","Plano Police",39,,21,,,39,,0,,,100,,91,,4,,0,,5,,0,
"Dallas ","Carrollton Police",14,,11,,,14,,0,,,100,,100,,0,,0,,0,,0,
"Dallas","Dallas Police",700,,25,,,517,,35,,,100,,92,,2,,3,,1,,2,
"Dallas","Dallas-Ft. Worth Airport Police",55,,20,,,49,,12,,,100,,44,,10,,46,,0,,0,
"Dallas","Garland Police",83,,34,,,75,,11,,,100,,97,,2,,0,,0,,1,
"Dallas","Grand Prairie Police",47,,29,,,46,,1,,,100,,98,,0,,0,,0,,2,
"Dallas","Irving Police",82,,30,,,67,,23,,,100,,94,,5,,2,,0,,0,
"Dallas","Mesquite Police",50,,30,,,50,,0,,,100,,98,,0,,0,,2,,0,
"Dallas","Richardson Police",41,,27,,,41,,0,,,100,,84,,10,,0,,5,,1,
"Denton","Denton Police",45,,43,,,45,,0,,,100,,91,,4,,0,,4,,0,
"Ector","Odessa Police",47,,27,,,41,,13,,,100,,100,,0,,0,,0,,0,
"El Paso","El Paso County Sheriff",31,,16,,,31,,0,,,100,,49,,51,,0,,0,,0,
"El Paso","El Paso Police",57,,7,,,34,,70,,,100,,28,,28,,27,,16,,0,
"Fort Bend","Fort Bend County Sheriff","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Galveston ","Galveston County Sheriff",6,,2,,,6,,0,,,100,,100,,0,,0,,0,,0,
"Galveston","Galveston Police",46,,28,,,44,,4,,,100,,84,,8,,0,,0,,8,
"Gregg","Longview Police",42,,33,,,41,,4,,,100,,96,,4,,0,,0,,0,
"Harris","Harris County Sheriff",175,,9,,,175,,0,,,100,,96,,3,,0,,0,,1,
"Harris","Baytown Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Harris","Houston Police",986,,21,,,826,,19,,,100,,94,,2,,1,,0,,2,
"Harris","Pasadena Police",36,,17,,,32,,11,,,100,,92,,8,,0,,0,,0,
"Hidalgo","McAllen Police",64,,40,,,63,,2,,,100,,94,,0,,2,,5,,0,
"Jefferson","Beaumont Police",74,,31,,,59,,26,,,100,,86,,0,,0,,14,,0,
"Jefferson","Port Arthur Police",18,,16,,,15,,21,,,100,,86,,0,,14,,0,,0,
"Lubbock","Lubbock Police",87,,28,,,87,,0,,,100,,97,,3,,0,,0,,0,
"McLennan","Waco Police",61,,32,,,57,,7,,,100,,95,,0,,0,,5,,0,
"Midland","Midland Police",39,,27,,,37,,5,,,100,,100,,0,,0,,0,,0,
"Montgomery","Montgomery County Sheriff",49,,21,,,48,,1,,,100,,99,,0,,0,,0,,1,
"Nueces","Corpus Christi Police",58,,15,,,58,,0,,,100,,83,,9,,5,,3,,0,
"Potter","Amarillo Police",89,,35,,,85,,4,,,100,,97,,3,,0,,0,,0,
"Smith","Tyler Police",42,,30,,,38,,9,,,100,,100,,0,,0,,0,,0,
"Tarrant","Tarrant County Sheriff",27,,2,,,27,,0,,,100,,100,,0,,0,,0,,0,
"Tarrant","Arlington Police",127,,35,,,124,,2,,,100,,93,,6,,0,,1,,0,
"Tarrant","Fort Worth Police",232,,22,,,222,,5,,,100,,89,,3,,0,,6,,2,
"Taylor","Abilene Police",42,,27,,,42,,0,,,100,,96,,4,,0,,0,,0,
"Tom Green","San Angelo Police",10,,6,,,10,,0,,,100,,84,,16,,0,,0,,0,
"Travis","Travis County Sheriff",48,,14,,,43,,10,,,100,,91,,5,,0,,0,,5,
"Travis","Austin Police",214,,23,,,214,,0,,,100,,82,,9,,6,,2,,1,
"Webb","Laredo Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Wichita","Wichita Falls Police",51,,30,,,50,,3,,,100,,92,,6,,0,,2,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"UTAH",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Salt Lake","Salt Lake County Sheriff",88,,15,,,88,,0,,,100,,97,,3,,0,,0,,0,
"Salt Lake","Salt Lake City Police",76,,21,,,76,,0,,,100,,72,,14,,0,,13,,0,
"Weber","Ogden Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
,,,,,,,,,,,,,,,,,,,,,,,
"VIRGINIA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Alexandria(city)","Alexandria Police",22,,8,,,21,,5,,,100,,76,,7,,2,,10,,5,
"Arlington","Arlington County Police",82,,25,,,82,,0,,,100,,94,,2,,0,,3,,0,
"Chesapeake(city)","Chesapeake Police",58,,22,,,58,,0,,,100,,89,,4,,0,,7,,0,
"Chesterfield","Chesterfield County Police",97,,29,,,97,,0,,,100,,97,,1,,1,,0,,1,
"Fairfax","Fairfax County Police",214,,22,,,210,,2,,,100,,93,,4,,0,,2,,0,
"Hampton(city)","Hampton Police",45,,22,,,44,,2,,,100,,98,,0,,0,,0,,2,
"Henrico","Henrico County Police",21,,5,,,21,,2,,,100,,73,,10,,0,,10,,7,
"Loudoun","Loudoun County Sheriff",29,,18,,,29,,0,,,100,,95,,5,,0,,0,,0,
"Lynchburg(city)","Lynchburg Police",43,,29,,,43,,0,,,100,,100,,0,,0,,0,,0,
"Newport News(city)","Newport News Police",93,,30,,,82,,13,,,100,,93,,4,,1,,1,,1,
"Norfolk(city)","Norfolk Police",196,,29,,,184,,7,,,100,,91,,2,,0,,5,,1,
"Portsmouth(city)","Portsmouth Police",44,,21,,,43,,2,,,100,,92,,0,,0,,1,,7,
"Prince William","Prince William County Police",74,,25,,,74,,0,,,100,,94,,6,,0,,0,,0,
"Richmond(city)","Richmond City Police",145,,23,,,144,,1,,,100,,88,,1,,7,,1,,3,
"Roanoke(city)","Roanoke City Police",53,,21,,,53,,0,,,100,,83,,4,,13,,0,,0,
"Virginia Beach(city)","Virginia Beach Police",185,,30,,,175,,6,,,100,,74,,5,,2,,5,,13,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"130   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 11a. - continued",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Average* patrol allocation during 24-hour period for shifts of 7 hours or longer",,,,,,,,,,,,,,,,,
,,,,,,,,,"    Percent of",,,,,,,,,,,,,,
,,,,,,,"    Number",,"    units with ",,,,,"    Percent of patrol units assigned to:",,,,,,,,,
,,"   Officers on patrol",,,,,"    of patrol",,"    more than",,,,,,,"     Motor-",,,,,,,
"County","Name of agency","  Number",,"   Percent",,,"    units",,"    one officer",,,"Total",,"Auto",,"     cycle",,"      Foot",,"       Bike",,"      Other",
,,,,,,,,,,,,,,,,,,,,,,,
"WASHINGTON",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Clark","Clark County Sheriff",33,,25,"%",,33,,0,"%",,100,"%",98,"%",0,"%",0,"%",0,"%",2,"%"
"King","King Co. Dept. of Public Safety",214,,36,,,214,,0,,,100,,82,,6,,0,,0,,12,
"King","Bellevue Police",35,,23,,,32,,9,,,100,,91,,6,,0,,3,,0,
"King ","Seattle Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Pierce","Pierce County Sheriff",61,,14,,,54,,13,,,100,,100,,0,,0,,0,,0,
"Pierce","Tacoma Police",95,,27,,,78,,23,,,100,,85,,14,,0,,1,,0,
"Snohomish","Snohomish County Sheriff",56,,34,,,56,,1,,,100,,93,,0,,0,,0,,7,
"Snohomish","Everett Police",43,,29,,,43,,1,,,100,,80,,2,,2,,7,,8,
"Spokane ","Spokane County Sheriff",40,,24,,,40,,0,,,100,,100,,0,,0,,0,,0,
"Spokane","Spokane Police",52,,20,,,51,,2,,,100,,99,,1,,0,,0,,0,
"Yakima","Yakima Police",35,,33,,,35,,1,,,100,,97,,0,,1,,1,,0,
,,,,,,,,,,,,,,,,,,,,,,,
"WEST VIRGINIA",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Kanawha","Charleston Police",21,,14,,,21,,0,,,100,,57,,10,,14,,10,,10,
,,,,,,,,,,,,,,,,,,,,,,,
"WISCONSIN",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Brown","Brown County Sheriff",22,,17,,,22,,2,,,100,,98,,0,,0,,0,,2,
"Brown","Green Bay Police",12,,7,,,12,,0,,,100,,100,,0,,0,,0,,0,
"Dane","Dane County Sheriff",32,,12,,,31,,3,,,100,,97,,0,,0,,0,,3,
"Dane ","Madison Police","      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Kenosha","Kenosha Police",53,,32,,,48,,11,,,100,,98,,0,,0,,0,,2,
"Milwaukee","Milwaukee Police",479,,23,,,343,,40,,,100,,84,,7,,7,,2,,1,
"Milwaukee","West Allis Police",13,,10,,,11,,19,,,100,,90,,0,,0,,10,,0,
"Racine","Racine County Sheriff",25,,14,,,25,,0,,,100,,90,,0,,0,,0,,10,
"Racine","Racine Police",56,,27,,,52,,7,,,100,,98,,0,,0,,2,,0,
"Waukesha","Waukesha County Sheriff",36,,25,,,27,,33,,,100,,100,,0,,0,,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Note:  Detail may not add to 100% because of rounding.  ""Other"" category is comprised primarily of air, water, and K-9 patrol.",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"*Patrol data are based on two 24-hour periods covering two target dates (a Wednesday and a Saturday) with routine patrol activity.",,,,,,,,,,,,,,,,,,,,,,,
"The figures presented in the table are averages based on the two selected target dates, and include only shifts of 7 hours or longer that",,,,,,,,,,,,,,,,,,,,,,,
"were actually worked on these dates.  Because data for shifts actually worked were unavailable, data for scheduled shifts were used for",,,,,,,,,,,,,,,,,,,,,,,
"the following agencies:  Dothan (AL) Police; Berkeley (CA) Police; Fullerton (CA) Police; Riverside (CA) Police; Plantation (FL) Police;",,,,,,,,,,,,,,,,,,,,,,,
"Pompano Beach (FL) Police; Chicopee (MA) Police; Lansing (MI) Police; Cleveland (OH) Police; Johnson City (TN) Police; Salt Lake City (UT) Police.",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"--- Data were not reported by an agency or an agency had no officers assigned to patrol shifts of 7 hours or longer during the designated 24-hour periods.",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"  Operations   131",,,
,,,,,,,,,,,,,,,,,,,,,,,
"Table 11b.  Patrol allocation in State law enforcement agencies, 1993 ",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Average* patrol allocation during 24-hour period for shifts of 7 hours or longer",,,,,,,,,,,,,,,,,
,,,,,,,,,"    Percent of",,,,,,,,,,,,,,
,,,,,,,"    Number",,"    units with ",,,,,"    Percent of patrol units assigned to:",,,,,,,,,
,,"   Officers on patrol",,,,,"    of patrol",,"    more than",,,,,,,"     Motor-",,,,,,,
"Name of agency",,"  Number",,"   Percent",,,"    units",,"    one officer",,,"Total",,"Auto",,"     cycle",,"      Foot",,"       Bike",,"      Other",
,,,,,,,,,,,,,,,,,,,,,,,
"Alabama Department of Public Safety",,261,,45,"%",,261,,0,"%",,100,"%",100,"%",0,"%",0,"%",0,"%",0,"%"
"Alaska State Troopers",,125,,41,,,125,,0,,,100,,100,,0,,0,,0,,0,
"Arizona Department of Public Safety",,"      ---",,"      ---",,,"        ---",,"          ---",,,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",,"      ---",
"Arkansas State Police",,162,,33,,,162,,0,,,100,,100,,0,,0,,0,,0,
"California Highway Patrol",,2228,,38,,,1840,,21,,,100,,90,,10,,0,,0,,0,
"Colorado State Patrol",,158,,29,,,158,,0,,,100,,96,,4,,0,,0,,0,
"Connecticut State Police",,203,,21,,,203,,0,,,100,,100,,0,,0,,0,,0,
"Delaware State Police",,103,,21,,,103,,0,,,100,,100,,0,,0,,0,,0,
"Florida Highway Patrol",,436,,27,,,436,,0,,,100,,96,,4,,0,,0,,0,
"Georgia State Police",,352,,41,,,352,,0,,,100,,100,,0,,0,,0,,0,
"Idaho State Police",,23,,12,,,23,,0,,,100,,100,,0,,0,,0,,0,
"Illinois State Police",,1040,,55,,,1040,,0,,,100,,100,,0,,0,,0,,0,
"Indiana State Police",,285,,27,,,285,,0,,,100,,100,,0,,0,,0,,0,
"Iowa State Patrol",,178,,32,,,178,,0,,,100,,100,,0,,0,,0,,0,
"Kansas Highway Patrol",,240,,43,,,240,,0,,,100,,98,,3,,0,,0,,0,
"Kentucky State Police",,390,,43,,,390,,0,,,100,,100,,0,,0,,0,,0,
"Louisiana State Police",,152,,22,,,152,,0,,,100,,100,,0,,0,,0,,0,
"Maine State Police",,58,,18,,,58,,0,,,100,,100,,0,,0,,0,,0,
"Maryland State Police",,101,,6,,,101,,0,,,100,,97,,3,,0,,0,,0,
